region,code,name,zsc,area,length,lon,lat
Calabria,IT9330107,Dune di Isca,sì,18,0,16.5661,38.6011
Calabria,IT9330108,Dune di Guardavalle,sì,34,0,16.5794,38.4928
Calabria,IT9330109,Madama Lucrezia,sì,456,0,16.8217,38.9975
Calabria,IT9330113,Boschi di Decollatura,sì,101,0,16.3311,39.0475
Calabria,IT9330114,Monte Gariglione,sì,608,0,16.6603,39.1403
Calabria,IT9330116,Colle Poverella,sì,190,0,16.5533,39.0875
Calabria,IT9330117,Pinete del Roncino,sì,1701,0,16.5961,39.0800
Calabria,IT9330124,Monte Contrò,sì,101,0,16.3761,39.0117
Calabria,IT9330125,Torrente Soleo,sì,451,0,16.6506,39.1144
Calabria,IT9330128,Colle del Telegrafo,sì,376,0,16.6106,39.1147
Calabria,IT9330184,Scogliera di Staletti,sì,21,3,16.5708,38.7603
Calabria,IT9330185,Valle Uria,,159,0,16.6964,38.9900
Calabria,IT9340086,Lago dell'Angitola,sì,987,0,16.2403,38.7431
Calabria,IT9340090,Fiumara di Brattirò (Valle Ruffa),sì,963,0,15.9025,38.6367
Calabria,IT9340091,Zona costiera fra Briatico e Nicotera,sì,779,32,15.8281,38.6208
Calabria,IT9340092,Fondali di Pizzo Calabro,sì,1216,0,16.1592,38.7453
Calabria,IT9340093,Fondali di Capo Vaticano,sì,802,0,15.8217,38.6203
Calabria,IT9340094,Fondali Capo Cozzo - S. Irene,sì,1058,0,15.9781,38.7239
Calabria,IT9340118,Bosco Santa Maria,sì,806,0,16.2992,38.5536
Calabria,IT9340119,Marchesale,sì,1545,0,16.2553,38.5236
Calabria,IT9340120,Lacina,sì,326,0,16.4069,38.5922
Calabria,IT9350121,Bosco di Stilo - Bosco Archiforo,sì,4704,0,16.3706,38.5208
Calabria,IT9350131,Pentidattilo,sì,104,0,15.7628,37.9547
Calabria,IT9350132,Fiumara di Melito,sì,184,0,15.7906,37.9442
Calabria,IT9350133,Monte Basilicò -Torrente Listi,,326,0,15.8419,38.1514
Calabria,IT9350134,"Canolo Nuovo, Zomaro, Zillastro",,483,0,16.1281,38.3189
Calabria,IT9350135,Vallata del Novito e Monte Mutolo,,491,0,16.2339,38.2922
Calabria,IT9350136,Vallata dello Stilaro,sì,669,0,16.5122,38.4603
Calabria,IT9350137,Prateria,sì,650,0,16.1869,38.4694
Calabria,IT9350138,Calanchi di Maro Simone,sì,64,0,15.7778,37.9275
Calabria,IT9350139,Collina di Pentimele,sì,123,0,15.6756,38.1339
Calabria,IT9350140,Capo dell'Armi,sì,69,0,15.6822,37.9556
Calabria,IT9350141,Capo S. Giovanni,sì,341,0,15.9361,37.9256
Calabria,IT9350142,Capo Spartivento,sì,365,0,16.0589,37.9281
Calabria,IT9350143,Saline Joniche,sì,30,0,15.7178,37.9347
Calabria,IT9350144,Calanchi di Palizzi Marina,sì,1109,0,16.0075,37.9217
Calabria,IT9350145,"Fiumara Amendolea (incluso Roghudi, Chorio e Rota Greco)",,788,0,15.8989,37.9625
Calabria,IT9350146,Fiumara Buonamico,,1111,0,16.0858,38.1356
Calabria,IT9350147,Fiumara Laverde,,546,0,16.0739,38.0647
Calabria,IT9350148,Fiumara di Palizzi,sì,103,0,15.9825,37.9403
Calabria,IT9350149,Sant'Andrea,sì,37,0,15.6994,38.1228
Calabria,IT9350150,Contrada Gornelle,,83,0,15.8192,38.1408
Calabria,IT9350151,Pantano Flumentari,sì,88,0,15.8308,38.2042
Calabria,IT9350152,Piani di Zervò,,167,0,15.9911,38.2303
Calabria,IT9350153,Monte Fistocchio e Monte Scorda,,454,0,15.9811,38.2008
Calabria,IT9350154,Torrente Menta,,516,0,15.8853,38.1197
Calabria,IT9350155,Montalto,,312,0,15.9144,38.1597
Calabria,IT9350156,Vallone Cerasella,,256,0,16.0967,38.2703
Calabria,IT9350157,Torrente Ferraina,,438,0,15.9531,38.1292
Calabria,IT9350158,Costa Viola e Monte S. Elia,sì,446,0,15.8342,38.3397
Calabria,IT9350159,Bosco di Rudina,sì,213,0,16.0792,38.0467
Calabria,IT9350160,Spiaggia di Brancaleone,sì,1585,0,16.0892,37.9475
Calabria,IT9350161,Torrente Lago,sì,165,0,15.9553,38.2522
Calabria,IT9350162,Torrente S. Giuseppe,sì,24,0,15.8139,38.2586
Calabria,IT9350163,Pietra Cappa - Pietra Lunga - Pietra Castello,,625,0,16.0303,38.1686
Calabria,IT9350164,Torrente Vasi,,250,0,15.8864,38.2189
Calabria,IT9350165,Torrente Portello,sì,30,0,15.8372,38.2669
Calabria,IT9350166,Vallone Fusolano (Cinquefrondi),,26,0,16.1217,38.4058
Calabria,IT9350167,Valle Moio (Delianova),sì,41,0,15.8983,38.2411
Calabria,IT9350168,Fosso Cavaliere (Cittanova),sì,20,0,16.0978,38.3497
Calabria,IT9350169,Contrada Fossia (Maropati),sì,15,0,16.1069,38.4439
Calabria,IT9350170,Scala-Lemmeni,sì,53,0,15.9058,38.2239
Calabria,IT9350171,Spiaggia di Pilati,sì,8.26,0,15.8014,37.9189
Calabria,IT9350172,Fondali da Punta Pezzo a Capo dell'Armi,sì,1812,0,15.6314,38.0756
Calabria,IT9350173,Fondali di Scilla,sì,274,0,15.7139,38.2592
Calabria,IT9350174,Monte Tre Pizzi,,178,0,16.1511,38.2572
Calabria,IT9350175,Piano Abbruschiato,,246,0,16.0625,38.2619
Calabria,IT9350176,Monte Campanaro,,245,0,16.1161,38.3644
Calabria,IT9350177,Monte Scrisi,sì,327,0,15.7083,38.2336
Calabria,IT9350178,Serro d'Ustra e Fiumara Butrano,,2045,0,16.0219,38.1156
Calabria,IT9350179,Alica,sì,231,0,16.0169,37.9925
Calabria,IT9350180,Contrada Scala,,740,0,15.9114,38.1317
Calabria,IT9350181,Monte Embrisi e Monte Torrione,sì,428,0,15.7744,38.0312
Calabria,IT9350182,Fiumara Careri,sì,311,0,16.0744,38.1828
Calabria,IT9350183,Spiaggia di Catona,sì,6.96,0,15.6353,38.1859
Sicilia,ITA010001,Isole dello Stagnone di Marsala,sì,641,0,12.4392,37.8736
Sicilia,ITA010002,Isola di Marettimo,sì,1111,0,12.0503,37.9686
Sicilia,ITA010003,Isola di Levanzo,sì,552,0,12.3261,38.0017
Sicilia,ITA010004,Isola di Favignana,sì,1832,0,12.3092,37.9222
Sicilia,ITA010005,Laghetti di Preola e Gorghi Tondi e Sciare di Mazara,sì,1511,0,12.6715,37.5740
Sicilia,ITA010006,Paludi di Capo Feto e Margi Spanò,sì,350,0,12.4978,37.6892
Sicilia,ITA010007,Saline di Trapani,sì,1007,0,12.4994,37.9825
Sicilia,ITA010008,Complesso Monte Bosco e Scorace,sì,606,0,12.7569,37.9883
Sicilia,ITA010009,Monte Bonifato,sì,322,0,12.9564,37.9509
Sicilia,ITA010010,Monte San Giuliano,sì,999,0,12.5711,38.0411
Sicilia,ITA010011,"Sistema dunale Capo Granitola, Porto Palo e Foce del Belice",sì,538,0,12.7823,37.5812
Sicilia,ITA010012,Marausa: Macchia a Quercus calliprinos,sì,3.03,0,12.5152,37.9416
Sicilia,ITA010013,Bosco di Calatafimi,sì,241,0,12.8826,37.9420
Sicilia,ITA010014,Sciare di Marsala,sì,4577,0,12.5679,37.7221
Sicilia,ITA010015,Complesso Monti di Castellammare del Golfo (TP),sì,2406,0,12.8497,38.0139
Sicilia,ITA010016,Monte Cofano e Litorale,sì,561,0,12.6794,38.0966
Sicilia,ITA010017,"Capo San Vito, Monte Monaco, Zingaro, Faraglioni Scopello, Monte Sparacio",sì,7338,0,12.7508,38.1111
Sicilia,ITA010018,Foce del Torrente Calatubo e dune,sì,108,0,12.9839,38.0406
Sicilia,ITA010019,Isola di Pantelleria: Montagna Grande e Monte Gibele,sì,3099,0,11.9997,36.7875
Sicilia,ITA010020,"Isola di Pantelleria - Area Costiera,  Falesie e Bagno dell'Acqua",sì,3402,0,11.9898,36.7501
Sicilia,ITA010021,Saline di Marsala,sì,315,0,12.4728,37.8855
Sicilia,ITA010022,Complesso Monti di Santa Ninfa - Gibellina e Grotta di Santa Ninfa,sì,783,0,12.8881,37.7922
Sicilia,ITA010023,Montagna Grande di Salemi,sì,1321,0,12.7625,37.8939
Sicilia,ITA010024,Fondali dell'Arcipelago delle Isole Egadi,,54281,0,12.2119,37.9547
Sicilia,ITA010025,Fondali del Golfo di Custonaci,,4443,0,12.6167,38.0897
Sicilia,ITA010026,Fondali dell'isola dello Stagnone di Marsala,sì,3442,0,12.4381,37.8756
Sicilia,ITA020001,Rocca di Cefalù,sì,36,0,14.0266,38.0370
Sicilia,ITA020002,Boschi di Gibilmanna e Cefalù,sì,2570,0,14.0286,37.9931
Sicilia,ITA020003,Boschi di San Mauro Castelverde,sì,3559,0,14.1892,37.9386
Sicilia,ITA020004,"Monte S. Salvatore, Monte Catarineci, Vallone Mandarini, ambienti umidi",sì,5815,0,14.0714,37.8475
Sicilia,ITA020005,Isola delle Femmine,sì,15,0,13.2359,38.2102
Sicilia,ITA020006,Capo Gallo,sì,549,0,13.2911,38.2083
Sicilia,ITA020007,"Boschi Ficuzza e Cappelliere, Vallone Cerasa, Castagneti Mezzojuso",sì,4627,0,13.4047,37.8819
Sicilia,ITA020008,Rocca Busambra e Rocche di Rao,sì,6243,0,13.3592,37.8533
Sicilia,ITA020009,Cala Rossa e Capo Rama,sì,200,0,13.0670,38.1220
Sicilia,ITA020010,Isola di Ustica,sì,349,0,13.1756,38.6946
Sicilia,ITA020011,"Rocche di Castronuovo, Pizzo Lupo, Gurghi di S. Andrea",sì,1795,0,13.5725,37.6664
Sicilia,ITA020012,Valle del Fiume Oreto,sì,158,0,13.3324,38.0840
Sicilia,ITA020013,Lago di Piana degli Albanesi,sì,637,0,13.2942,37.9764
Sicilia,ITA020014,Monte Pellegrino,sì,861,0,13.3469,38.1728
Sicilia,ITA020015,Complesso Calanchivo di Castellana Sicula,sì,182,0,13.9841,37.7654
Sicilia,ITA020016,"Monte Quacella, Monte dei Cervi, Pizzo Carbonara, Monte Ferro, Pizzo Otiero",sì,8355,0,13.9767,37.8872
Sicilia,ITA020017,Complesso Pizzo Dipilo e Querceti su calcare,sì,4387,0,13.9825,37.9136
Sicilia,ITA020018,Foce del Fiume Pollina e Monte Tardara,sì,2095,0,14.2081,37.9753
Sicilia,ITA020019,Rupi di Catalfano e Capo Zafferano,sì,340,0,13.5086,38.1036
Sicilia,ITA020020,Querceti sempreverdi di Geraci Siculo e Castelbuono,sì,3380,0,14.1056,37.8736
Sicilia,ITA020021,"Montagna Longa, Pizzo Montanello",sì,4923,0,13.1317,38.1231
Sicilia,ITA020022,"Calanchi, lembi boschivi e praterie di Riena",sì,754,0,13.5358,37.7414
Sicilia,ITA020023,"Raffo Rosso, Monte Cuccio e Vallone Sagana",sì,6565,0,13.2319,38.1242
Sicilia,ITA020024,Rocche di Ciminna,sì,1139,0,13.5453,37.8803
Sicilia,ITA020025,Bosco di S. Adriano,sì,6821,0,13.3006,37.6353
Sicilia,ITA020026,"Monte Pizzuta, Costa del Carpineto, Moarda",sì,1949,0,13.2758,38.0153
Sicilia,ITA020027,"Monte Iato, Kumeta, Maganoce e Pizzo Parrino",sì,3034,0,13.2794,37.9581
Sicilia,ITA020028,Serra del Leone e Monte Stagnataro,sì,3750,0,13.5144,37.6641
Sicilia,ITA020029,Monte Rose e Monte Pernice,sì,2529,0,13.4006,37.6406
Sicilia,ITA020030,"Monte Matassaro, Monte Gradara e Monte Signora",sì,3989,0,13.1764,38.0144
Sicilia,ITA020031,"Monte d'Indisi, Montagna dei Cavalli, Pizzo Pontorno e Pian del Leone",sì,2432,0,13.4442,37.6601
Sicilia,ITA020032,Boschi di Granza,sì,1878,0,13.7969,37.8475
Sicilia,ITA020033,Monte San Calogero (Termini Imerese),sì,2799,0,13.7097,37.9400
Sicilia,ITA020034,"Monte Carcaci, Pizzo Colobria e ambienti umidi",sì,1869,0,13.5072,37.7147
Sicilia,ITA020035,Monte Genuardo e Santa Maria del Bosco,sì,2683,0,13.1597,37.6992
Sicilia,ITA020036,Monte Triona e Monte Colomba,sì,3313,0,13.3297,37.7101
Sicilia,ITA020037,"Monti Barracù, Cardelia, Pizzo Cangialosi e Gole del Torrente Corleone",sì,5351,0,13.3206,37.7700
Sicilia,ITA020038,Sugherete di Contrada Serradaino,sì,341,0,14.1401,38.0182
Sicilia,ITA020039,"Monte Cane, Pizzo Selva a Mare, Monte Trigna",sì,4944,0,13.5517,37.9719
Sicilia,ITA020040,Monte Zimmara (Gangi),sì,1783,0,14.2533,37.7492
Sicilia,ITA020041,Monte San Calogero (Gangi),sì,174,0,14.2205,37.7883
Sicilia,ITA020042,Rocche di Entella,sì,178,0,13.1173,37.7793
Sicilia,ITA020043,Monte Rosamarina e Cozzo Famò,sì,236,0,13.6610,37.9605
Sicilia,ITA020044,Monte Grifone,sì,1705,0,13.3564,38.0536
Sicilia,ITA020045,Rocca di Sciara,sì,400,0,13.9085,37.8279
Sicilia,ITA020046,Fondali dell'isola di Ustica,,16214,0,13.1740,38.6672
Sicilia,ITA020047,Fondali di Isola delle Femmine - Capo Gallo,,2155,0,13.2778,38.2122
Sicilia,ITA020051,Baia Settefrati e spiaggia di Salinelle,,68,3.5,13.9636,38.0289
Sicilia,ITA030001,Stretta di Longi,sì,946,0,14.7328,38.0522
Sicilia,ITA030002,Torrente Fiumetto e Pizzo d'Uncina,sì,1516,0,14.7878,38.0158
Sicilia,ITA030003,Rupi di Taormina e Monte Veneretta,sì,608,0,15.2633,37.8639
Sicilia,ITA030004,Bacino del Torrente Letojanni,sì,1308,0,15.2646,37.8918
Sicilia,ITA030005,Bosco di Malabotta,sì,1595,0,15.0317,37.9708
Sicilia,ITA030006,Rocca di Novara,sì,1413,0,15.1563,37.9858
Sicilia,ITA030007,Affluenti del Torrente Mela,sì,1565,0,15.3036,38.0776
Sicilia,ITA030008,Capo Peloro - Laghi di Ganzirri,sì,60,0,15.6156,38.2608
Sicilia,ITA030009,"Pizzo Mualio, Montagna di Vernà",sì,1615,0,15.2678,38.0086
Sicilia,ITA030010,"Fiume Fiumedinisi, Monte Scuderi",sì,7198,0,15.3464,38.0569
Sicilia,ITA030011,"Dorsale Curcuraci, Antennamare",sì,11483,0,15.4950,38.2019
Sicilia,ITA030012,Laguna di Oliveri - Tindari,sì,467,0,15.0430,38.1441
Sicilia,ITA030013,Rocche di Alcara Li Fusi,sì,2183,0,14.7094,38.0250
Sicilia,ITA030014,"Pizzo Fau, Monte Pomiere, Pizzo Bidi e Serra della Testa",sì,8558,0,14.4936,37.9247
Sicilia,ITA030015,"Valle del Fiume Caronia, Lago Zilio",sì,876,0,14.4169,37.9653
Sicilia,ITA030016,Pizzo della Battaglia,sì,894,0,14.5486,37.9486
Sicilia,ITA030017,Vallone Laccaretta e Urio Quattrocchi,sì,3569,0,14.4064,37.9214
Sicilia,ITA030018,Pizzo Michele,sì,2817,0,14.5294,38.0019
Sicilia,ITA030019,Tratto Montano del Bacino della Fiumara di Agrò,sì,4536,0,15.2242,37.9556
Sicilia,ITA030020,Fiume San Paolo,sì,1357,0,15.0983,37.9596
Sicilia,ITA030021,Torrente San Cataldo,sì,868,0,15.1881,37.8986
Sicilia,ITA030022,Lecceta di S. Fratello,sì,391,0,14.6178,37.9522
Sicilia,ITA030023,Isola di Alicudi,sì,389,0,14.3442,38.5411
Sicilia,ITA030024,Isola di Filicudi,sì,779,0,14.5492,38.5733
Sicilia,ITA030025,Isola di Panarea e Scogli Viciniori,sì,259,0,15.0659,38.6373
Sicilia,ITA030026,Isole di Stromboli e Strombolicchio,sì,1057,0,15.2114,38.7997
Sicilia,ITA030027,Isola di Vulcano,sì,1608,0,14.9647,38.4006
Sicilia,ITA030028,Isola di Salina (Monte Fossa delle Felci e dei Porri),sì,665,0,14.8236,38.5603
Sicilia,ITA030029,Isola di Salina (Stagno di Lingua),sì,1234,0,14.8539,38.5339
Sicilia,ITA030030,Isola di Lipari,sì,2476,0,14.9365,38.4536
Sicilia,ITA030031,"Isola Bella, Capo Taormina e Capo S. Andrea",sì,22,0,15.2995,37.8519
Sicilia,ITA030032,Capo Milazzo,sì,47,0,15.2347,38.2675
Sicilia,ITA030033,Capo Calavà,sì,159,0,14.9150,38.1859
Sicilia,ITA030034,Rocche di Roccella Valdemone,sì,863,0,15.0131,37.9269
Sicilia,ITA030035,Alta Valle del Fiume Alcantara,sì,3631,0,14.9169,37.9494
Sicilia,ITA030036,Riserva naturale del Fiume Alcantara,sì,980,0,15.1427,37.8936
Sicilia,ITA030037,Fiumara di Floresta,sì,2096,0,15.2228,38.0394
Sicilia,ITA030038,"Serra del Re, Monte Soro e Biviere di Cesarò",sì,21318,0,14.7072,37.9472
Sicilia,ITA030039,Monte Pelato,sì,3908,0,14.5872,37.8894
Sicilia,ITA030040,Fondali di Taormina - Isola Bella,,140,0,15.3015,37.8476
Sicilia,ITA030041,Fondali dell'isola di Salina,,1565,0,14.8597,38.5414
Sicilia,ITA040001,Isola di Linosa,sì,435,0,12.8660,35.8619
Sicilia,ITA040002,Isola di Lampedusa e Lampione,sì,1406,0,12.5628,35.5144
Sicilia,ITA040003,"Foce del Magazzolo, Foce del Platani, Capo Bianco, Torre Salsa",sì,1236,0,13.3136,37.3764
Sicilia,ITA040004,Foce del Fiume Verdura,sì,887,0,13.2327,37.4925
Sicilia,ITA040005,Monte Cammarata - Contrada Salaci,sì,2107,0,13.6025,37.6192
Sicilia,ITA040006,Complesso Monte Telegrafo e Rocca Ficuzza,sì,5289,0,13.1389,37.6019
Sicilia,ITA040007,"Pizzo della Rondine, Bosco di S. Stefano Quisquina",sì,3160,0,13.5211,37.6011
Sicilia,ITA040008,Maccalube di Aragona,sì,436,0,13.5931,37.3767
Sicilia,ITA040009,Monte San Calogero (Sciacca),,127,0,13.1047,37.5175
Sicilia,ITA040010,Litorale di Palma di Montechiaro,sì,1000,0,13.7764,37.1551
Sicilia,ITA040011,La Montagnola e Acqua Fitusa,sì,311,0,13.6672,37.6328
Sicilia,ITA040012,Fondali di Capo San Marco - Sciacca,,6302,0,13.0117,37.5044
Sicilia,ITA040014,Fondali delle Isole Pelagie,,4085,0,12.5753,35.4962
Sicilia,ITA040015,Scala dei Turchi,,30,0,13.4685,37.2938
Sicilia,ITA050001,Biviere e Macconi di Gela,sì,3663,0,14.3375,37.0325
Sicilia,ITA050002,Torrente Vaccarizzo (tratto terminale),sì,440,0,14.1022,37.6089
Sicilia,ITA050003,Lago Soprano,sì,92,0,13.8728,37.4605
Sicilia,ITA050004,Monte Capodarso e Valle del Fiume Imera Meridionale,sì,2288,0,14.1211,37.4574
Sicilia,ITA050005,Lago Sfondato,sì,126,0,13.9467,37.5822
Sicilia,ITA050006,Monte Conca,sì,1407,0,13.7044,37.4894
Sicilia,ITA050007,Sughereta di Niscemi,sì,3213,0,14.4294,37.1139
Sicilia,ITA050008,Rupe di Falconara,sì,138,0,14.0717,37.1338
Sicilia,ITA050009,Rupe di Marianopoli,sì,1161,0,13.9205,37.5829
Sicilia,ITA050010,Pizzo Muculufa,sì,969,0,14.0014,37.2142
Sicilia,ITA050011,Torre Manfria,sì,720,0,14.1444,37.0981
Sicilia,ITA060001,Lago Ogliastro,sì,1136,0,14.5608,37.4364
Sicilia,ITA060002,Lago di Pergusa,sì,428,0,14.3047,37.5128
Sicilia,ITA060003,Lago di Pozzillo,sì,3393,0,14.5900,37.6506
Sicilia,ITA060004,Monte Altesina,sì,1323,0,14.2900,37.6633
Sicilia,ITA060005,Lago di Ancipa,sì,1519,0,14.5486,37.8375
Sicilia,ITA060006,"Monte Sambughetti, Monte Campanito",sì,3670,0,14.3747,37.8222
Sicilia,ITA060007,Vallone di Piano della Corte,sì,450,0,14.5042,37.6450
Sicilia,ITA060008,Contrada Giammaiano,sì,577,0,14.4889,37.8386
Sicilia,ITA060009,"Bosco di Sperlinga, Alto Salso",sì,1781,0,14.3269,37.7381
Sicilia,ITA060010,Vallone Rossomanno,sì,2357,0,14.3956,37.4456
Sicilia,ITA060011,Contrada Caprara,sì,1131,0,14.0955,37.4052
Sicilia,ITA060012,Boschi di Piazza Armerina,sì,4610,0,14.3389,37.4114
Sicilia,ITA060013,Serre di Monte Cannarella,sì,1222,0,14.2383,37.5467
Sicilia,ITA060014,Monte Chiapparo,sì,1877,0,14.5471,37.5715
Sicilia,ITA060015,Contrada Valanghe,sì,2339,0,14.7781,37.5911
Sicilia,ITA070001,Foce del Fiume Simeto e Lago Gornalunga,sì,1837,0,15.0346,37.4126
Sicilia,ITA070002,Riserva naturale Fiume Fiumefreddo,sì,108,0,15.2302,37.7917
Sicilia,ITA070003,La Gurna,sì,41,0,15.2195,37.7696
Sicilia,ITA070004,Timpa di Acireale,sì,236,0,15.1695,37.6318
Sicilia,ITA070005,Bosco di Santo Pietro,sì,7236,0,14.5047,37.1078
Sicilia,ITA070006,Isole dei Ciclopi,,2.54,0,15.1666,37.5614
Sicilia,ITA070007,Bosco del Flascio,sì,3022,0,14.8706,37.9300
Sicilia,ITA070008,"Complesso Immacolatelle, Micio Conti, boschi limitrofi",sì,69,0,15.1166,37.5592
Sicilia,ITA070009,Fascia altomontana dell'Etna,sì,5951,0,14.9939,37.7539
Sicilia,ITA070010,Dammusi,sì,2051,0,14.9917,37.8133
Sicilia,ITA070011,Poggio S. Maria,sì,807,0,14.8052,37.6463
Sicilia,ITA070012,Pineta di Adrano e Biancavilla,sì,2378,0,14.9353,37.7200
Sicilia,ITA070013,Pineta di Linguaglossa,sì,605,0,15.0581,37.8033
Sicilia,ITA070014,"Monte Baracca, Contrada Giarrita",sì,1716,0,15.0686,37.7778
Sicilia,ITA070015,Canalone del Tripodo,sì,1946,0,15.0436,37.7047
Sicilia,ITA070016,Valle del Bove,sì,3101,0,15.0392,37.7261
Sicilia,ITA070017,Sciare di Roccazzo della Bandiera,sì,2760,0,14.8936,37.7692
Sicilia,ITA070018,Piano dei Grilli,sì,1239,0,14.8539,37.7450
Sicilia,ITA070019,Lago Gurrida e Sciare di S. Venera,sì,1519,0,14.8553,37.8525
Sicilia,ITA070020,Bosco di Milo,sì,82,0,15.1127,37.7105
Sicilia,ITA070021,Bosco di S. Maria La Stella,sì,133,0,15.1227,37.6335
Sicilia,ITA070022,Bosco di Linera,sì,44,0,15.1493,37.6516
Sicilia,ITA070023,Monte Minardo,sì,501,0,14.8497,37.7269
Sicilia,ITA070024,Monte Arso,sì,124,0,14.9353,37.6623
Sicilia,ITA070025,Tratto di Pietralunga del Fiume Simeto,sì,748,0,14.8449,37.5664
Sicilia,ITA070026,Forre laviche del Fiume Simeto,sì,1377,0,14.7825,37.7514
Sicilia,ITA070027,Contrada Sorbera e Contrada Gibiotti,sì,1439,0,15.1647,37.8614
Sicilia,ITA070028,Fondali di Acicastello (Isola Lachea - Ciclopi),,619,0,15.1661,37.5556
Sicilia,ITA080001,Foce del Fiume Irminio,sì,189,0,14.5958,36.7783
Sicilia,ITA080002,Alto corso del Fiume Irmino,sì,1255,0,14.7651,36.9270
Sicilia,ITA080003,Vallata del Fiume Ippari (Pineta di Vittoria),sì,2692,0,14.5068,36.9013
Sicilia,ITA080004,"Punta Braccetto, Contrada Cammarana",sì,476,0,14.4542,36.8417
Sicilia,ITA080005,Isola dei Porri,sì,16,0,14.9322,36.6854
Sicilia,ITA080006,"Cava Randello, Passo Marinaro",sì,499,0,14.4675,36.8639
Sicilia,ITA080007,Spiaggia Maganuco,sì,168,0,14.8148,36.7176
Sicilia,ITA080008,Contrada Religione,sì,194,0,14.7880,36.7051
Sicilia,ITA080009,Cava d'Ispica,sì,947,0,14.8761,36.8105
Sicilia,ITA080010,Fondali Foce del Fiume Irminio,,1514,0,14.5911,36.7661
Sicilia,ITA080011,Conca del Salto,,291,4.8,14.7341,36.8187
Sicilia,ITA080012,Torrente Prainito,,201,5.7,14.9192,36.8736
Sicilia,ITA090001,Isola di Capo Passero,sì,37,0,15.1485,36.6843
Sicilia,ITA090002,Vendicari,sì,1517,0,15.0867,36.8061
Sicilia,ITA090003,Pantani della Sicilia sud orientale,sì,1601,0,15.0269,36.7078
Sicilia,ITA090004,Pantano Morghella,sì,263,0,15.1149,36.7017
Sicilia,ITA090005,Pantano di Marzamemi,sì,31,0,15.1149,36.7358
Sicilia,ITA090006,Saline di Siracusa e Fiume Ciane,sì,362,0,15.2425,37.0439
Sicilia,ITA090007,"Cava Grande del Cassibile, Cava Cinque Porte, Cava e Bosco di Bauli",sì,5256,0,15.0961,36.9703
Sicilia,ITA090008,"Capo Murro di Porco, Penisola della Maddalena e Grotta Pellegrino",sì,172,0,15.3205,37.0215
Sicilia,ITA090009,"Valle del Fiume Anapo, Cavagrande del Calcinara, Cugni di Sortino",sì,4698,0,14.9569,37.1014
Sicilia,ITA090010,"Isola Correnti, Pantani di Punta Pilieri, chiusa dell'Alga e Parrino",sì,146,0,15.0932,36.6583
Sicilia,ITA090011,Grotta Monello,sì,61,0,15.1650,37.0193
Sicilia,ITA090012,Grotta Palombara,sì,61,0,15.1978,37.1051
Sicilia,ITA090013,Saline di Priolo,sì,232,0,15.2133,37.1444
Sicilia,ITA090014,Saline di Augusta,sì,63,0,15.2131,37.2470
Sicilia,ITA090015,Torrente Sapillone,sì,669,0,14.9147,37.1556
Sicilia,ITA090016,"Alto corso del Fiume Asinaro, Cava Piraro e Cava Carosello",sì,2327,0,15.0169,36.9400
Sicilia,ITA090017,Cava Palombieri,sì,552,0,14.8992,36.8683
Sicilia,ITA090018,Fiume Tellesimo,sì,1315,0,14.8759,36.9377
Sicilia,ITA090019,Cava Cardinale,sì,2043,0,15.0086,37.0450
Sicilia,ITA090020,Monti Climiti,sì,2972,0,15.1267,37.1367
Sicilia,ITA090021,Cava Contessa - Cugno Lupo,sì,1795,0,15.1092,36.9844
Sicilia,ITA090022,Bosco Pisano,sì,2082,0,14.8628,37.1736
Sicilia,ITA090023,Monte Lauro,sì,1706,0,14.8275,37.1075
Sicilia,ITA090024,Cozzo Ogliastri,sì,1598,0,15.0694,37.2014
Sicilia,ITA090026,Fondali di Brucoli - Agnone,,1338,0,15.1542,37.3014
Sicilia,ITA090027,Fondali di Vendicari,,3901,0,15.1042,36.7964
Sicilia,ITA090028,Fondali dell'isola di Capo Passero,,5367,0,15.1381,36.6764
Sicilia,ITA090030,Fondali del Plemmirio,,2423,0,15.3458,36.9944
Sardegna,ITB010002,Stagno di Pilo e di Casaraccio,sì,1882,0,8.2486,40.8831
Sardegna,ITB010003,Stagno e ginepreto di Platamona,sì,1613,0,8.5217,40.8222
Sardegna,ITB010004,Foci del Coghinas,sì,2255,0,8.8539,40.9642
Sardegna,ITB010006,Monte Russu,sì,1989,0,9.1247,41.1469
Sardegna,ITB010007,Capo Testa,sì,1216,0,9.1481,41.2406
Sardegna,ITB010008,Arcipelago La Maddalena,,21004,0,9.4661,41.1869
Sardegna,ITB010009,Capo Figari e Isola Figarolo,sì,851,0,9.6489,40.9947
Sardegna,ITB010010,"Isole Tavolara, Molara e Molarotto",,16005,0,9.6947,40.8953
Sardegna,ITB010011,Stagno di San Teodoro,,820,0,9.6675,40.8025
Sardegna,ITB010042,Capo Caccia (con le Isole Foradada e Piana) e Punta del Giglio,,7410,0,8.2017,40.6094
Sardegna,ITB010043,Coste e Isolette a Nord Ovest della Sardegna,sì,3741,0,8.1864,40.9358
Sardegna,ITB010082,Isola dell'Asinara,sì,17192,0,8.2211,40.9694
Sardegna,ITB011102,Catena del Marghine e del Goceano,sì,14976,0,8.9319,40.3892
Sardegna,ITB011109,Monte Limbara,,16624,0,9.1431,40.8339
Sardegna,ITB011113,Campo di Ozieri e Pianure Comprese tra Tula e Oschiri,,20408,0,9.0264,40.6892
Sardegna,ITB011155,Lago di Baratz - Porto Ferro,sì,1309,0,8.2122,40.6856
